word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
candidate,candidate,'kændideit,n. someone who is considered for something (for an office or prize or honor etc.),"n. 候选人, 投考者
[法] 候选, 候补者",n:100,4,1,gk cet4 cet6 ky toefl ielts gre,1227,957,candidate
candle,candle,'kændl,"n. stick of wax with a wick in the middle
n. the basic unit of luminous intensity adopted under the Systeme International d'Unites; equal to 1/60 of the luminous intensity per square centimeter of a black body radiating at the temperature of 2,046 degrees Kelvin
v. examine eggs for freshness by holding them against a light","n. 蜡烛
vt. 对着光检查",n:100,2,0,zk gk cet4 cet6 ky ielts,4173,3928,candle
candy,candy,'kændi,n. a rich sweet made of flavored sugar and often combined with fruit or nuts,"n. 糖果, 冰糖
vt. 用糖煮, 使结晶为砂糖
vi. 结晶为砂糖",v:2/n:98,1,1,zk gk cet4 ky,10657,3446,candy
cannon,cannon,'kænәn,"n. a large artillery gun that is usually on wheels
n. heavy gun fired from a tank
n. (Middle Ages) a cylindrical piece of armor plate to protect the arm
n. heavy automatic gun fired from an airplane","n. 大炮, 加农炮
v. 炮轰",v:2/n:98,2,0,cet4 cet6 ky ielts,7136,8430,cannon
canoe,canoe,kә'nu:,"n. small and light boat; pointed at both ends; propelled with a paddle
v. travel by canoe","n. 独木舟, 轻舟
vi. 乘独木舟
vt. 用独木舟运",v:2/n:98,1,0,cet4 cet6 ky toefl,9132,6612,canoe
canteen,canteen,kæn'ti:n,"n. a flask for carrying water; used by soldiers or travelers
n. sells food and personal items to personnel at an institution or school or camp etc.
n. a restaurant outside; often for soldiers or policemen
n. a recreation room in an institution","n. 水壶, 军中俱乐部, 临时流动餐馆, 小卖部",n:100,1,0,gk cet4 cet6 ky ielts,7069,15582,canteen
canvas,canvas,'kænvәs,"n. a heavy, closely woven fabric (used for clothing or chairs or sails or tents)
n. an oil painting on canvas fabric
n. the setting for a narrative or fictional or dramatic account
n. the mat that forms the floor of the ring in which boxers or professional wrestlers compete","n. 帆布, 画布, 油画
[化] 帆布",v:6/n:94,2,0,cet4 cet6 ky toefl ielts gre,4541,3732,canvas
cap,cap,kæp,"n. a tight-fitting headdress
n. a top (as for a bottle)
n. something serving as a cover or protection
n. a fruiting structure resembling an umbrella or a cone that forms the top of a stalked fleshy fungus such as a mushroom","n. 盖子, 帽子
vt. 戴帽子, 覆盖, 胜过
vi. 脱帽致意
[计] 调用程序分析, 容量, 代码分析程序, 计算机辅助生产, 计算机辅助印刷",v:14/n:86,3,1,zk gk cet4 cet6 ky toefl,2955,2306,cap
capable,capable,'keipәbl,"a. (usually followed by `of') having capacity or ability
s. possibly accepting or permitting
a. (followed by `of') having the temperament or inclination for","a. 有能力的, 能的, 能干的",j:100,3,1,cet4 cet6 ky toefl,1848,2392,capable
capacity,capacity,kә'pæsiti,"n. capability to perform or produce
n. the amount that can be contained
n. the maximum production possible
n. a specified function","n. 容量, 能力, 才能, 资格
[计] 容量",n:100,3,1,cet4 cet6 ky toefl ielts,1507,1777,capacity
capital,capital,'kæpitәl,"n. assets available for use in the production of further assets
n. wealth in the form of money or property owned by a person or business and human resources of economic value
n. a seat of government
n. one of the large alphabetic characters used as the first letter in writing or printing proper names and sometimes for emphasis; capitals were kept in the upper half of the type case and so became known as upper-case letters""","n. 首都, 大写字母, 资本
a. 首都的, 重要的",j:2/n:98,5,1,zk gk cet4 cet6 ky ielts,729,1061,capital
captain,captain,'kæptin,"n. an officer holding a rank below a major but above a lieutenant
n. the naval officer in command of a military ship
n. a policeman in charge of a precinct
n. the leader of a group of people","n. 船长, 指挥官, 海军上校, 首领
vt. 率领, 指挥",v:2/n:98,4,1,zk gk cet4 cet6 ky,1680,3347,captain
captive,captive,'kæptiv,"n. an animal that is confined
n. a person held in the grip of a strong emotion or passion
s. being in captivity
s. giving or marked by complete attention to","n. 俘虏, 迷恋者
a. 被俘的, 被迷住的",j:42/n:58,2,0,cet4 cet6 ky ielts,11324,9226,captive
capture,capture,'kæptʃә,"n. the act of forcibly dispossessing an owner of property
n. a process whereby a star or planet holds an object in its gravitational field
n. any process in which an atomic or nuclear system acquires an additional particle
n. the act of taking of a person by force","n. 抓取, 战利品, 捕获之物
vt. 抓取, 获得, 迷住
[计] 截获命令",n:11/v:89,3,1,cet4 cet6 ky toefl ielts gre,2658,1715,capture
carbon,carbon,'kɑ:bәn,"n. an abundant nonmetallic tetravalent element occurring in three allotropic forms: amorphous carbon and graphite and diamond; occurs in all organic compounds
n. a copy made with carbon paper","n. 碳, 副本, 复写纸
[化] 碳",n:100,3,0,gk cet4 cet6 ky toefl ielts,3062,3004,carbon
career,career,kә'riә,"n. the particular occupation for which you are trained
n. the general progression of your working or professional life
v. move headlong at high speed","n. 事业, 生涯, 成功
[法] 职业, 专业, 履历",v:1/n:99,4,1,cet4 ky toefl ielts,1057,741,career
careless,careless,'kєәlis,"a. marked by lack of attention or consideration or forethought or thoroughness; not careful
s. effortless and unstudied
s. (usually followed by `of') without due thought or consideration","a. 粗心的, 不关心的, 无忧无虑的",j:100,1,1,zk gk cet4 toefl,7681,9928,careless
cargo,cargo,'kɑ:gәu,n. goods carried by a large vehicle,"n. 货物
[经] 货柜",n:100,2,0,cet4 cet6 ky toefl gre,5662,4905,cargo
carpenter,carpenter,'kɑ:pintә,"n. a woodworker who makes or repairs wooden objects
v. work as a carpenter",n. 木匠,n:100,1,0,gk cet4 cet6 ky toefl ielts gre,9552,8059,carpenter
carpet,carpet,'kɑ:pit,"n. a natural object that resembles or suggests a carpet
v. form a carpet-like cover (over)
v. cover completely, as if with a carpet
v. cover with a carpet","n. 地毯, 地毯状物
vt. 铺以地毯, 铺盖",v:8/n:92,2,1,gk cet4 cet6 ky ielts,2484,4112,carpet
carriage,carriage,'kæridʒ,"n. a vehicle with wheels drawn by one or more horses
n. characteristic way of bearing one's body
n. a machine part that carries something else","n. 马车, 客车, 举止, 运输
[经] 搬运费, 运费",n:100,2,0,gk cet4 cet6 ky toefl,3104,6534,carriage
carrier,carrier,'kæriә,"n. someone whose employment involves carrying something
n. a self-propelled wheeled vehicle designed specifically to carry something
n. an inactive substance that is a vehicle for a radioactive tracer of the same substance and that assists in its recovery after some chemical reaction
n. a person or firm in the business of transporting people or goods or messages","n. 运送者, 邮递员, 带菌者
[计] 载波",n:100,3,0,gk cet4 cet6 ky ielts,3636,3271,carrier
carrot,carrot,'kærәt,"n. deep orange edible root of the cultivated carrot plant
n. perennial plant widely cultivated as an annual in many varieties for its long conical orange edible roots; temperate and tropical regions
n. orange root; important source of carotene
n. promise of reward as in ""carrot and stick"";","n. 胡萝卜
[医] 胡萝卜",n:100,2,1,gk cet4 cet6 ky ielts,6034,4597,carrot
cart,cart,kɑ:t,"n. a heavy open wagon usually having two wheels and drawn by an animal
v. transport something in a cart","n. 二轮运货马车
vi. 驾运货马车
vt. 用车装载",v:10/n:90,2,0,cet4 cet6 ky toefl ielts,5076,4053,cart
carve,carve,kɑ:v,"v. form by carving
v. engrave or cut by chipping away at a surface
v. cut to pieces","v. 雕刻, 切开",v:100,2,0,gk cet4 cet6 ky toefl ielts gre,4931,3803,carve
cash,cash,kæʃ,"n. money in the form of bills or coins
n. prompt payment for goods or services in currency or by check
n. United States country music singer and songwriter (1932-2003)
v. exchange for cash","n. 现金
vt. 兑现",v:11/n:89,4,1,gk cet4 ky ielts,1204,1722,cash
cassette,cassette,kæ'set,n. a container that holds a magnetic tape used for recording or playing sound or video,"n. 盒式磁带, 珠宝箱, 暗盒
[计] 字盒",n:100,2,0,cet4 cet6 ky toefl ielts,5251,8210,cassette
cast,cast,kɑ:st. kæst,"n. the actors in a play
n. the distinctive form in which a thing is made
n. bandage consisting of a firm covering (often made of plaster of Paris) that immobilizes broken bones while they heal
n. object formed by a mold","n. 演员阵容, 投掷, 铸件, 预测, 特性
vt. 投, 掷, 抛, 脱落, 铸, 使弯曲, 计算
vi. 投, 计算, 浇铸成型",n:24/j:7/v:69,4,1,gk cet4 cet6 ky toefl ielts gre,2328,2035,cast
castle,castle,'kæsl. 'kɑ:sl,"n. a large building formerly occupied by a ruler and fortified against attack
n. (chess) the piece that can move any number of unoccupied squares in a direction parallel to the sides of the chessboard
n. interchanging the positions of the king and a rook
v. move the king two squares toward a rook and in the same move the rook to the square next past the king","n. 城堡, 象棋中的车
vt. 置于城堡中, 盘踞于",n:100,3,1,gk cet4 cet6 ky ielts,1765,5844,castle
casual,casual,'kæʒjuәl,"s. marked by blithe unconcern
s. without or seeming to be without plan or method; offhand
s. appropriate for ordinary or routine occasions
s. occurring or appearing or singled out by chance","a. 偶然的, 不经意的, 便装的
n. 临时工, 待命士兵",j:100,2,0,gk cet4 cet6 ky toefl ielts gre,3781,3955,casual
catalog,catalog,'kætәlɒg,"n. a book or pamphlet containing an enumeration of things
n. a complete list of things; usually arranged systematically","n. 目录, 大学概况手册
vt. 编目录
[计] 目录; 编目",n:100,0,0,cet4 cet6 ky ielts gre,49824,4443,catalog
cathedral,cathedral,kә'θi:drәl,"n. any large and important church
n. the principal Christian church building of a bishop's diocese
a. relating to or containing or issuing from a bishop's office or throne",n. 大教堂,n:100,2,0,gk cet4 cet6 ky toefl ielts gre,2894,7382,cathedral
cattle,cattle,kætl,n. domesticated bovine animals as a group regardless of sex or age,"n. 牛, 家畜
[法] 家畜",n:100,2,0,gk cet4 cet6 ky ielts,2973,3629,cattle
cause,cause,kɒ:z,"n. events that provide the generative force that is the origin of something
n. a justification for something existing or happening
v. give rise to; cause to happen or occur, not always intentionally","n. 原因, 目标
vt. 引起, 使产生, 使遭受",n:38/v:62,5,1,zk gk cet4 cet6 ky toefl ielts,476,601,cause
cautious,cautious,'kɒ:ʃәs,"a. showing careful forethought; never making swift decisions""
s. avoiding excess","a. 谨慎的, 小心的",j:100,3,0,gk cet4 cet6 ky toefl ielts,5239,5231,cautious
cave,cave,keiv,"n. a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea
v. hollow out as if making a cave or opening
v. explore natural caves","n. 洞, 穴
vi. 凹陷, 塌落
vt. 挖洞, 使凹陷, 损坏...的基础",v:7/n:93,3,0,gk cet4 cet6 ky ielts,4161,3562,cave
cease,cease,si:s,n. (`cease' is a noun only in the phrase `without cease') end,"n. 停止
v. 停止, 终了",v:100,3,1,cet4 cet6 ky toefl ielts,2679,4470,cease
ceiling,ceiling,'si:liŋ,"n. the overhead upper surface of a covered space
n. (meteorology) altitude of the lowest layer of clouds
n. an upper limit on what is allowed
n. maximum altitude at which a plane can fly (under specified conditions)","n. 天花板
[经] 顶点, 顶线, 上限",n:100,2,1,zk gk cet4 cet6 ky toefl,2874,2641,ceiling
celebrate,celebrate,'selibreit,v. have a celebration,"v. 庆祝, 祝贺, 举行",v:100,3,1,zk gk cet4 cet6 ky toefl,2443,2019,celebrate
cell,cell,sel,"n. any small compartment
n. (biology) the basic structural and functional unit of all organisms; they may exist as independent units of life (as in monads) or may form colonies or tissues as in higher plants and animals
n. a device that delivers an electric current as the result of a chemical reaction
n. a small unit serving as part of or as the nucleus of a larger political movement","n. 单元, 细胞, 电池
[计] 单元",n:100,4,1,gk cet4 cet6 ky toefl,769,895,cell
cellar,cellar,'selә,n. storage space where wines are stored,"n. 地窖, 地下室, 藏酒",n:100,1,0,gk cet4 cet6 ky toefl ielts gre,6029,7671,cellar
cement,cement,si'ment,"n. concrete pavement is sometimes referred to as cement
n. a building material that is a powder made of a mixture of calcined limestone and clay; used with water and sand or gravel to make concrete and mortar
n. something that hardens to act as adhesive material
n. any of various materials used by dentists to fill cavities in teeth","n. 水泥, 胶结剂
vt. 胶合, 用水泥涂
vi. 黏牢",v:24/n:76,2,0,cet4 cet6 ky ielts gre,6895,6395,cement
cent,cent,sent,n. a fractional monetary unit of several countries,"n. 分
[经] 美分",,2,1,zk gk cet4 cet6 ky,10111,0,cent
centigrade,centigrade,'sentigreid,a. of or relating to a temperature scale on which the freezing point of water is 0 degrees and the boiling point of water is 100 degrees,"a. 百分度的, 摄氏的
[医] 百分度",,0,0,gk cet4 cet6 ky toefl gre,27004,0,centigrade
centimetre,centimetre,"'senti,mi:tә(r)",n a metric unit of length equal to one hundredth of a meter,"n. 厘米, 公分",,1,1,gk cet4 cet6 ky,8893,0,centimetre
central,central,'sentrәl,"n. a workplace that serves as a telecommunications facility where lines from telephones can be connected together to permit communication
a. in or near a center or constituting a center; the inner area","a. 中央的, 重要的
[医] 中央的, 中心的, 中枢的",j:100,5,1,gk cet4 cet6 ky ielts,521,743,central
centre,centre,'sentә,n. a low-lying region in central France,"n. 中心, 中心点, 中锋
a. 中央的, 位在正中的
vt. 集中, 定中心
vi. 居中",,5,1,zk gk cet4 cet6 ky ielts,327,0,centre
century,century,'sentʃuri,n. a period of 100 years,"n. 世纪, 百年",n:100,5,1,zk gk cet4 cet6 ky ielts,407,605,century
ceremony,ceremony,'serimәni,"n. a formal event performed on a special occasion
n. any activity that is performed in an especially solemn elaborate or formal way
n. the proper or conventional behavior on some solemn occasion","n. 典礼, 仪式, 礼节
[法] 典礼, 仪式",n:100,3,1,gk cet4 cet6 ky toefl ielts gre,3313,2670,ceremony
certain,certain,'sә:tәn,"s. definite but not specified or identified
a. having or feeling no doubt or uncertainty; confident and assured
a. established beyond doubt or question; definitely known
a. certain to occur; destined or inevitable","a. 确定的, 某一个的, 必然的
[法] 确凿的, 无疑的, 可靠的",r:2/j:98,3,1,zk gk cet4 ky,440,577,certain
certainty,certainty,'sә:tәnti,"n. the state of being certain
n. something that is certain","n. 确定, 确实的事情
[法] 确定, 肯定, 必然的事",n:100,2,0,cet4 cet6 ky ielts gre,4284,5560,certainty
certificate,certificate,sә'tifikeit,"n. a document attesting to the truth of certain stated facts
v. present someone with a certificate
v. authorize by certificate","n. 证书, 证明书
vt. 发给证明书, 用证书批准, 用证书证明",n:100,2,1,gk cet4 cet6 ky ielts,2341,5237,certificate
