word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
appropriate,appropriate,ә'prәupriәt,"v. take possession of by force, as after an invasion
a. suitable for a particular person or place or condition etc","a. 适当的
[经] 适当的, 拨出, 占用",j:90/v:10,3,1,gk cet4 cet6 ky toefl ielts gre,883,1493,appropriate
profit,profit,'prɒfit,"n. the advantageous quality of being beneficial
v. derive a benefit from
v. make a profit; gain money or materially","n. 利润, 赢利, 利益
vi. 有益, 获利, 赚钱
vt. 有益于",v:10/n:90,4,1,gk cet4 cet6 ky toefl ielts,884,1704,profit
reflect,reflect,ri'flekt,"v. manifest or bring back
v. to throw or bend back (from a surface)
v. be bright by reflecting or casting light
v. show an image of","vt. 反射, 反映, 招致, 深思
vi. 被反射, 映出, 深思, 考虑, 指责",v:100,4,1,gk cet4 cet6 ky gre,885,1004,reflect
assume,assume,ә'sju:m,"v. take to be the case or to be true; accept without verification or proof
v. take on titles, offices, duties, responsibilities
v. take on a certain form, attribute, or aspect
v. occupy or take on","vt. 假定, 承担, 呈现
vi. 装腔作势, 僭越",v:100,4,1,gk cet4 cet6 ky toefl ielts gre,886,1091,assume
admit,admit,әd'mit,"v. declare to be true or admit the existence or reality or truth of
v. allow to enter; grant entry to
v. allow participation in or the right to be part of; permit to exercise the rights, functions, and responsibilities of
v. afford possibility","vt. 承认, 接受, 允许进入, 容许
vi. 开向, 容许, 承认",v:100,4,1,gk cet4 ky toefl,887,1089,admit
stone,stone,stәun,"n. building material consisting of a piece of rock hewn in a definite shape for a special purpose
n. an avoirdupois unit used to measure the weight of a human body; equal to 14 pounds
n. the hard inner (usually woody) layer of the pericarp of some fruits (as peaches or plums or cherries or olives) that contains the seed
n. United States jurist who was named chief justice of the United States Supreme Court in 1941 by Franklin D. Roosevelt (1872-1946)","n. 石头, 宝石, 果核, 纪念碑, 结石
vt. 投扔石子, 铺石头
a. 石的, 石制的, 完全的",v:2/n:98,4,1,zk gk cet4 cet6 ky ielts,888,1220,stone
measure,measure,'meʒә,"n. any maneuver made as part of progress toward a goal
n. how much there is or how many there are of something that you can quantify
n. musical notation for a repeating pattern of musical beats
n. a container of some standard capacity that is used to obtain fixed amounts of a substance","n. 尺寸, 量度器, 量度标准, 测量, 量具, 程度, 范围, 限度, 分寸, 措施, 方法
vt. 测量, 测度, 估量, 权衡, 调节, 拿(自己或自己的力量等)作较量
vi. 度量",v:40/n:60,4,1,gk cet4 cet6 ky ielts,889,941,measure
conference,conference,'kɒnfәrәns,"n. a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda)
n. a discussion among participants who have an agreed (serious) topic","n. 会议
[经] 会议, 讨论会, 协商会",n:100,5,1,zk gk cet4 cet6 ky toefl ielts gre,890,965,conference
division,division,di'viʒәn,"n. an army unit large enough to sustain combat
n. the act or process of dividing
n. an administrative unit in government or business
n. discord that splits a group","n. 分, 分开, 除法, 部门(如部、处、系等), 师
[计] 部分",n:100,4,1,gk cet4 cet6 ky toefl,891,1849,division
smile,smile,smail,"n. a facial expression characterized by turning up the corners of the mouth; usually shows pleasure or amusement
v. change one's facial expression by spreading the lips, often to signal pleasure
v. express with a smile","n. 微笑, 喜色, 笑容
vi. 微笑, 觉得好笑
vt. 微笑着表示",n:41/v:59,4,1,zk gk,892,1068,smile
prepare,prepare,pri'pєә,"v. to prepare verbally, either for written or spoken delivery
v. educate for a future role or function
v. lead up to and soften by sounding the dissonant note in it as a consonant note in the preceding chord","vt. 准备, 筹备, 使在思想上有准备, 制造, 调制
vi. 预备",v:100,4,1,zk gk cet4 cet6 ky ielts,893,774,prepare
replace,replace,ri'pleis,"v. substitute a person or thing for (another that is broken or inefficient or lost or no longer working or yielding what is expected)
v. put something back where it belongs","vt. 代替, 替换, 放回, 归还
[计] 替换; DOS外部命令:取代或更新文件",v:100,4,1,gk cet4 cet6 ky toefl,894,1182,replace
procedure,procedure,prә'si:dʒә,"n. a particular course of action intended to achieve a result
n. a mode of conducting legal and parliamentary proceedings","n. 程序, 过程, 手续
[计] 规程; 过程",n:100,3,1,gk cet4 cet6 ky toefl ielts,897,1369,procedure
commission,commission,kә'miʃәn,"n. a fee for services rendered based on a percentage of an amount received or collected or agreed to be paid (as distinguished from a salary)
n. the act of granting authority to undertake certain functions
n. the state of being in good working order and ready for operation
n. a formal statement of a command or injunction to do something","n. 委任状, 任官令, 所委职责, 佣金, 犯, 委托, 所托之事
vt. 委任, 委托制作, 使服役",v:19/n:81,4,1,cet4 cet6 ky toefl ielts gre,898,2379,commission
proposal,proposal,prә'pәuzl,"n. something proposed (such as a plan or assumption)
n. the act of making a proposal","n. 提议, 计划, 求婚
[经] 提案, 申请, 投标",n:100,4,1,cet4 cet6 ky toefl gre,899,1625,proposal
fill,fill,fil,"n. a quantity sufficient to satisfy
v. make full, also in a metaphorical sense
v. become full
v. assume, as of positions or roles","vt. 装满, 填充, 弥漫, 供给, 满足, 供应
vi. 充满, 变得沉重
n. 满足, 装满, 充分, 填方
vt. 填充
vi. 填充
[计] 填充",n:2/v:98,4,1,zk gk,900,686,fill
unless,unless,.ʌn'les,"conj. Upon any less condition than (the fact or thing stated
   in the sentence or clause which follows); if not; supposing that not;
   if it be not; were it not that; except; as, we shall fail unless we are
   industrious.","conj. 除非
prep. 除...之外",c:100,4,1,zk gk cet4 cet6 ky toefl,901,1332,unless
mention,mention,'menʃәn,"n. a remark that calls attention to something or someone
n. an official recognition of merit
v. make reference to
v. commend","n. 提到, 言及, 陈述
vt. 提到, 提及",n:12/v:88,4,1,zk gk toefl,902,971,mention
improve,improve,im'pru:v,"v to make better
v get better","vt. 改良, 提高...的价值, 改善, 利用
vi. 变得更好, 增加",v:100,4,1,zk gk cet4 cet6 ky,903,995,improve
image,image,'imidʒ,"n. an iconic mental representation
n. (mathematics) the set of values of the dependent variable for which a function is defined
n. the general impression that something (a person or organization or product) presents to the public
v. render visible, as by means of MRI","n. 影像, 肖像, 想象, 图像, 形象, 翻版
vt. 作...的像, 反映, 想象, 象征
n. 图像
[计] 图象",v:2/n:98,4,1,cet4 cet6 ky toefl ielts,904,555,image
circumstance,circumstance,'sә:kәmstәns,"n. a condition that accompanies or influences some event or activity
n. information that should be kept in mind when making a decision
n. formal ceremony about important occasions","n. 环境, 状况, 事件",n:100,3,1,gk cet4 cet6 toefl ielts,905,1780,circumstance
oil,oil,ɒil,"n. a slippery or viscous liquid or liquefiable substance not miscible with water
n. oil paint containing pigment that is used by an artist
v. cover with oil, as if by rubbing","n. 油, 石油, 油画颜料
vt. 涂油于, 使融化成油状, 加油于
vi. 加燃油, 融化",v:1/n:99,5,1,zk gk cet4 ky ielts,906,546,oil
client,client,'klaiәnt,n. a person who seeks the advice of a lawyer,"n. 客户, 顾客, 委托人
[计] 客户, 客户机, 客户机程序",n:100,3,1,cet6 ky ielts,907,1157,client
obviously,obviously,'ɔbviәsli,r. unmistakably (`plain' is often used informally for `plainly'),"adv. 显而易见地, 明显地",r:100,4,1,cet4 cet6,908,1278,obviously
sector,sector,'sektә,"n. a plane figure bounded by two radii and the included arc of a circle
n. a social group that forms part of the society or the economy
n. a particular aspect of life or activity
n. the minimum track length that can be assigned to store information; unless otherwise specified a sector of data consists of 512 bytes","n. 扇形, 部门, 部分, 函数尺, 象限仪, 段, 区段
vt. 把...分成扇形
[计] 扇面; 扇区; 段; 区段",n:100,4,1,cet6 ky toefl ielts,909,1974,sector
direction,direction,di'rekʃәn,"n. a line leading to a place or point
n. the spatial relation between something and the course along which it points or moves
n. a general course along which something has a tendency to develop
n. a message describing how something is to be done","n. 方向, 指导, 趋势
[计] 方向; 流向",n:100,4,1,zk gk cet4 cet6 ky,910,928,direction
basic,basic,'beisik,"n. a popular programming language that is relatively easy to learn; an acronym for beginner's all-purpose symbolic instruction code; no longer in general use
n. (usually plural) a necessary commodity for which demand is constant
a. pertaining to or constituting a base or basis
s. reduced to the simplest and most significant form possible without loss of generality","n. 基本原理, 要素, 基本规律
a. 基本的, 碱性的
(计算机)BASIC语言",j:100,4,1,zk gk cet4 ky toefl ielts,911,1144,basic
seat,seat,si:t,"n. a space reserved for sitting (as in a theater or on a train or airplane)
n. furniture that is designed for sitting on
n. any support where you can sit (especially the part of a chair or bench etc. on which you sit)
n. a center of authority (as a city from which authority is exercised)","n. 座, 座位, 位子, 席位, 所在地
vt. 使坐下, 使就座, 为...设座于, 使就职
vi. 安装在底座上",v:13/n:87,4,1,zk gk ielts,912,894,seat
attack,attack,ә'tæk,"n. (military) an offensive against an enemy (using weapons)
n. an offensive move in a sport or game
n. the act of attacking
n. a decisive manner of beginning a musical tone or phrase","n. 攻击, 抨击
vt. 攻击, 抨击, 动手干
vi. 攻击",v:33/n:67,5,1,gk cet4 cet6 ky ielts,913,791,attack
successful,successful,sәk'sesful,a. having succeeded or being marked by a favorable outcome,"a. 成功的, 一帆风顺的, 顺利的
[经] 成功的",j:100,4,1,zk gk cet4 cet6 ky toefl ielts,915,1101,successful
intend,intend,in'tend,"v. have in mind as a purpose
v. design or destine","vt. 计划, 打算, 意思是
[法] 想要, 打算, 意旨",v:100,4,1,gk cet4 cet6 ky,916,1536,intend
fight,fight,fait,"n. the act of fighting; any contest or struggle
n. an intense verbal dispute
n. a boxing or wrestling match
v. fight against or resist strongly","n. 打架, 争吵, 斗志
v. 对抗, 打架",n:29/v:71,5,1,zk gk cet4 cet6 ky,917,676,fight
original,original,ә'ridʒәnl,"n. something that serves as a model or a basis for making copies
s. preceding all others in time or being as first made or performed
s. (of e.g. information) not secondhand or by way of something intermediary
a. being or productive of something fresh and unusual; or being as first made or thought of","a. 最初的, 原始的, 有创意的
n. 原物, 原作",j:96/n:4,4,1,cet4 cet6 ky toefl ielts gre,918,1135,original
miss,miss,mis,"n. a failure to hit (or meet or find etc)
n. a form of address for an unmarried woman
v. fail to perceive or to catch with the senses or the mind
v. feel or suffer from the lack of","n. 失误, 避免, 失败, 小姐
vt. 未得到, 未达到, 未听到, 未觉察, 逃脱, 遗漏, 错过, 思念
vi. 失败, 击不中",n:3/v:97,4,1,zk gk,919,833,miss
attitude,attitude,'ætitju:d,"n. a complex mental state involving beliefs and feelings and values and dispositions to act in certain ways
n. a theatrical pose created for effect
n. position of aircraft or spacecraft relative to a frame of reference (the horizon or direction of motion)","n. 态度, 看法, 姿势
[医] 体态, 姿势, 态度",n:100,4,1,gk cet4 ky,920,1155,attitude
aware,aware,ә'wєә,a. (sometimes followed by `of') having or showing knowledge or understanding or realization or perception,"a. 知道的, 有觉悟的",j:100,4,1,gk cet4 ky toefl ielts,921,1439,aware
military,military,'militәri,"n. the military forces of a nation
a. of or relating to the study of the principles of warfare
a. characteristic of or associated with soldiers or the military
a. associated with or performed by members of the armed services as contrasted with civilians","n. 军队
a. 军事的, 军人的, 适于战争的",j:90/n:10,5,1,cet4 cet6 ky toefl,922,474,military
discover,discover,dis'kʌvә,"v. make a discovery, make a new finding
v. make a discovery
v. see for the first time; make a discovery","vt. 发现, 找到, 暴露
vi. 发现",v:100,4,1,zk gk cet4 cet6 ky,923,956,discover
